##############################################################
# 
# File created using NPL-RPi-Lepton LeptonReadPy.py
# Based on pylepton https://github.com/groupgets/pylepton.git
# 
# File created:	18-01-2017	14:43:59.167
# 
# Image Cols:	160
# Image Rows:	120
# 
# Column headers:
# Row	Column	Signal
# 
##############################################################
003	033	008068
003	034	008067
003	035	008065
003	036	008066
003	037	008067
003	038	008067
003	039	008063
003	040	008067
003	041	008068
003	042	008067
003	043	008065
003	044	008067
003	045	008063
003	046	008068
003	047	008067
003	048	008064
003	049	008067
003	050	008066
003	051	008066
003	052	008064
003	053	008064
003	054	008064
003	055	008064
003	056	008068
003	057	008066
003	058	008065
003	059	008069
003	060	008072
003	061	008067
003	062	008069
003	063	008067
003	064	008066
003	065	008064
003	066	008067
003	067	008066
003	068	008065
003	069	008065
003	070	008066
003	071	008066
003	072	008066
003	073	008070
003	074	008067
003	075	008068
003	076	008062
003	077	008063
003	078	008064
003	079	008065
003	080	008065
003	081	008065
003	082	008065
003	083	008067
003	084	008067
003	085	008069
003	086	008066
003	087	008067
003	088	008066
003	089	008065
003	090	008067
003	091	008063
003	092	008064
003	093	008065
003	094	008062
003	095	008065
003	096	008064
003	097	008064
003	098	008063
003	099	008064
003	100	008059
003	101	008063
003	102	008064
003	103	008063
003	104	008064
003	105	008067
003	106	008063
003	107	008061
003	108	008062
003	109	008061
003	110	008063
003	111	008063
003	112	008062
003	113	008063
003	114	008064
003	115	008064
003	116	008064
003	117	008063
003	118	008066
003	119	008063
003	120	008066
003	121	008063
003	122	008064
003	123	008063
003	124	008064
003	125	008069
003	126	008064
003	127	008060
003	128	008064
003	129	008067
003	130	008059
003	131	008067
003	132	008068
003	133	008068
003	134	008067
003	135	008064
003	136	008066
003	137	008063
003	138	008066
003	139	008068
003	140	008069
003	141	008067
003	142	008068
003	143	008068
003	144	008067
003	145	008066
003	146	008065
003	147	008066
003	148	008060
003	149	008064
003	150	008067
003	151	008064
003	152	008069
003	153	008069
003	154	008069
003	155	008065
003	156	008065
003	157	008069
003	158	008064
003	159	008068
004	000	008079
004	001	008074
004	002	008070
004	003	008070
004	004	008070
004	005	008072
004	006	008070
004	007	008071
004	008	008067
004	009	008072
004	010	008070
004	011	008068
004	012	008072
004	013	008069
004	014	008067
004	015	008067
004	016	008067
004	017	008065
004	018	008067
004	019	008067
004	020	008070
004	021	008063
004	022	008066
004	023	008069
004	024	008064
004	025	008065
004	026	008070
004	027	008069
004	028	008066
004	029	008065
004	030	008064
004	031	008064
004	032	008066
004	033	008068
004	034	008066
004	035	008068
004	036	008064
004	037	008069
004	038	008066
004	039	008065
004	040	008067
004	041	008065
004	042	008064
004	043	008067
004	044	008065
004	045	008067
004	046	008066
004	047	008069
004	048	008065
004	049	008067
004	050	008068
004	051	008064
004	052	008067
004	053	008063
004	054	008068
004	055	008064
004	056	008064
004	057	008065
004	058	008069
004	059	008069
004	060	008064
004	061	008066
004	062	008065
004	063	008064
004	064	008063
004	065	008062
004	066	008065
004	067	008063
004	068	008067
004	069	008064
004	070	008062
004	071	008063
004	072	008065
004	073	008070
004	074	008067
004	075	008064
004	076	008063
004	077	008065
004	078	008063
004	079	008064
004	080	008064
004	081	008063
004	082	008067
004	083	008065
004	084	008065
004	085	008065
004	086	008066
004	087	008066
004	088	008066
004	089	008067
004	090	008063
004	091	008066
004	092	008062
004	093	008065
004	094	008060
004	095	008064
004	096	008064
004	097	008066
004	098	008064
004	099	008067
004	100	008063
004	101	008065
004	102	008063
004	103	008064
004	104	008061
004	105	008063
004	106	008060
004	107	008061
004	108	008062
004	109	008060
004	110	008062
004	111	008065
004	112	008066
004	113	008064
004	114	008063
004	115	008065
004	116	008062
004	117	008062
004	118	008063
004	119	008062
004	120	008061
004	121	008064
004	122	008061
004	123	008059
004	124	008061
004	125	008061
004	126	008059
004	127	008063
004	128	008064
004	129	008063
004	130	008063
004	131	008062
004	132	008065
004	133	008064
004	134	008062
004	135	008064
004	136	008065
004	137	008063
004	138	008063
004	139	008066
004	140	008070
004	141	008062
004	142	008067
004	143	008069
004	144	008060
004	145	008065
004	146	008062
004	147	008064
004	148	008063
004	149	008064
004	150	008067
004	151	008065
004	152	008065
004	153	008068
004	154	008066
004	155	008065
004	156	008062
004	157	008070
004	158	008069
004	159	008068
005	000	008071
005	001	008077
005	002	008072
005	003	008072
005	004	008071
005	005	008069
005	006	008074
005	007	008071
005	008	008069
005	009	008066
005	010	008072
005	011	008068
005	012	008072
005	013	008067
005	014	008068
005	015	008071
005	016	008069
005	017	008066
005	018	008068
005	019	008068
005	020	008066
005	021	008067
005	022	008067
005	023	008074
005	024	008065
005	025	008069
005	026	008069
005	027	008072
005	028	008067
005	029	008066
005	030	008065
005	031	008067
005	032	008069
005	033	008070
005	034	008068
005	035	008068
005	036	008067
005	037	008067
005	038	008068
005	039	008066
005	040	008067
005	041	008066
005	042	008065
005	043	008065
005	044	008063
005	045	008065
005	046	008066
005	047	008067
005	048	008070
005	049	008066
005	050	008068
005	051	008065
005	052	008068
005	053	008066
005	054	008068
005	055	008065
005	056	008069
005	057	008066
005	058	008065
005	059	008072
005	060	008069
005	061	008066
005	062	008063
005	063	008066
005	064	008069
005	065	008063
005	066	008065
005	067	008065
005	068	008065
005	069	008063
005	070	008065
005	071	008065
005	072	008068
005	073	008068
005	074	008064
005	075	008064
005	076	008067
005	077	008065
005	078	008063
005	079	008065
005	080	008065
005	081	008063
005	082	008067
005	083	008066
005	084	008068
005	085	008067
005	086	008065
005	087	008067
005	088	008061
005	089	008065
005	090	008061
005	091	008064
005	092	008066
005	093	008066
005	094	008064
005	095	008063
005	096	008062
005	097	008063
005	098	008061
005	099	008064
005	100	008063
005	101	008065
005	102	008060
005	103	008064
005	104	008064
005	105	008061
005	106	008059
005	107	008062
005	108	008063
005	109	008065
005	110	008062
005	111	008065
005	112	008067
005	113	008062
005	114	008064
005	115	008066
005	116	008062
005	117	008061
005	118	008060
005	119	008062
005	120	008063
005	121	008065
005	122	008062
005	123	008065
005	124	008060
005	125	008062
005	126	008064
005	127	008064
005	128	008063
005	129	008066
005	130	008062
005	131	008060
005	132	008062
005	133	008068
005	134	008064
005	135	008064
005	136	008063
005	137	008064
005	138	008064
005	139	008063
005	140	008064
005	141	008064
005	142	008067
005	143	008070
005	144	008059
005	145	008064
005	146	008065
005	147	008064
005	148	008065
005	149	008068
005	150	008066
005	151	008066
005	152	008065
005	153	008072
005	154	008070
005	155	008069
005	156	008064
005	157	008070
005	158	008069
005	159	008068
006	000	008071
006	001	008071
006	002	008072
006	003	008073
006	004	008072
006	005	008072
006	006	008074
006	007	008072
006	008	008069
006	009	008074
006	010	008074
006	011	008075
006	012	008069
006	013	008068
006	014	008069
006	015	008071
006	016	008066
006	017	008060
006	018	008069
006	019	008067
006	020	008070
006	021	008068
006	022	008064
006	023	008071
006	024	008067
006	025	008065
006	026	008069
006	027	008067
006	028	008064
006	029	008063
006	030	008065
006	031	008065
006	032	008065
006	033	008068
006	034	008067
006	035	008064
006	036	008072
006	037	008071
006	038	008065
006	039	008068
006	040	008065
006	041	008066
006	042	008066
006	043	008068
006	044	008066
006	045	008065
006	046	008067
006	047	008066
006	048	008066
006	049	008064
006	050	008066
006	051	008065
006	052	008066
006	053	008069
006	054	008068
006	055	008067
006	056	008067
006	057	008065
006	058	008067
006	059	008068
006	060	008065
006	061	008065
006	062	008064
006	063	008064
006	064	008067
006	065	008063
006	066	008066
006	067	008065
006	068	008063
006	069	008064
006	070	008060
006	071	008064
006	072	008063
006	073	008066
006	074	008064
006	075	008066
006	076	008067
006	077	008064
006	078	008064
006	079	008063
006	080	008064
006	081	008063
006	082	008065
006	083	008066
006	084	008071
006	085	008067
006	086	008066
006	087	008067
006	088	008064
006	089	008062
006	090	008064
006	091	008063
006	092	008062
006	093	008061
006	094	008063
006	095	008067
006	096	008062
006	097	008063
006	098	008060
006	099	008063
006	100	008061
006	101	008063
006	102	008063
006	103	008063
006	104	008061
006	105	008062
006	106	008061
006	107	008061
006	108	008062
006	109	008058
006	110	008060
006	111	008063
006	112	008062
006	113	008062
006	114	008058
006	115	008065
006	116	008062
006	117	008063
006	118	008060
006	119	008059
006	120	008061
006	121	008066
006	122	008060
006	123	008063
006	124	008063
006	125	008063
006	126	008063
006	127	008059
006	128	008060
006	129	008063
006	130	008066
006	131	008062
006	132	008061
006	133	008064
006	134	008064
006	135	008061
006	136	008059
006	137	008059
006	138	008065
006	139	008066
006	140	008066
006	141	008064
006	142	008062
006	143	008066
006	144	008066
006	145	008067
006	146	008060
006	147	008068
006	148	008066
006	149	008064
006	150	008068
006	151	008063
006	152	008069
006	153	008068
006	154	008069
006	155	008070
006	156	008067
006	157	008069
006	158	008068
006	159	008068
007	000	008074
007	001	008070
007	002	008074
007	003	008068
007	004	008072
007	005	008072
007	006	008069
007	007	008066
007	008	008072
007	009	008068
007	010	008069
007	011	008072
007	012	008071
007	013	008068
007	014	008067
007	015	008068
007	016	008065
007	017	008067
007	018	008068
007	019	008065
007	020	008069
007	021	008063
007	022	008063
007	023	008065
007	024	008064
007	025	008065
007	026	008064
007	027	008066
007	028	008067
007	029	008065
007	030	008064
007	031	008065
007	032	008069
007	033	008067
007	034	008067
007	035	008067
007	036	008067
007	037	008067
007	038	008065
007	039	008068
007	040	008067
007	041	008067
007	042	008066
007	043	008064
007	044	008063
007	045	008066
007	046	008062
007	047	008069
007	048	008063
007	049	008066
007	050	008067
007	051	008062
007	052	008066
007	053	008065
007	054	008060
007	055	008063
007	056	008066
007	057	008065
007	058	008062
007	059	008067
007	060	008063
007	061	008064
007	062	008065
007	063	008067
007	064	008062
007	065	008063
007	066	008063
007	067	008066
007	068	008065
007	069	008063
007	070	008064
007	071	008060
007	072	008061
007	073	008064
007	074	008064
007	075	008063
007	076	008062
007	077	008064
007	078	008063
007	079	008065
007	080	008062
007	081	008065
007	082	008065
007	083	008065
007	084	008069
007	085	008067
007	086	008067
007	087	008064
007	088	008063
007	089	008064
007	090	008059
007	091	008064
007	092	008060
007	093	008064
007	094	008062
007	095	008061
007	096	008060
007	097	008065
007	098	008060
007	099	008060
007	100	008061
007	101	008062
007	102	008062
007	103	008059
007	104	008064
007	105	008061
007	106	008061
007	107	008058
007	108	008060
007	109	008062
007	110	008057
007	111	008057
007	112	008060
007	113	008059
007	114	008064
007	115	008065
007	116	008062
007	117	008063
007	118	008061
007	119	008059
007	120	008060
007	121	008061
007	122	008061
007	123	008062
007	124	008061
007	125	008062
007	126	008061
007	127	008062
007	128	008061
007	129	008065
007	130	008062
007	131	008062
007	132	008063
007	133	008062
007	134	008061
007	135	008064
007	136	008059
007	137	008059
007	138	008063
007	139	008065
007	140	008067
007	141	008068
007	142	008062
007	143	008065
007	144	008066
007	145	008065
007	146	008066
007	147	008062
007	148	008064
007	149	008067
007	150	008067
007	151	008065
007	152	008064
007	153	008067
007	154	008065
007	155	008068
007	156	008067
007	157	008064
007	158	008068
007	159	008056
008	000	008073
008	001	008071
008	002	008070
008	003	008075
008	004	008071
008	005	008070
008	006	008068
008	007	008073
008	008	008070
008	009	008069
008	010	008070
008	011	008069
008	012	008069
008	013	008071
008	014	008072
008	015	008067
008	016	008070
008	017	008070
008	018	008069
008	019	008068
008	020	008068
008	021	008069
008	022	008064
008	023	008068
008	024	008065
008	025	008062
008	026	008067
008	027	008067
008	028	008066
008	029	008067
008	030	008065
008	031	008067
008	032	008069
008	033	008067
008	034	008065
008	035	008067
008	036	008068
008	037	008069
008	038	008067
008	039	008066
008	040	008066
008	041	008065
008	042	008067
008	043	008066
008	044	008063
008	045	008065
008	046	008067
008	047	008066
008	048	008063
008	049	008065
008	050	008065
008	051	008065
008	052	008064
008	053	008067
008	054	008064
008	055	008065
008	056	008063
008	057	008063
008	058	008064
008	059	008067
008	060	008064
008	061	008065
008	062	008065
008	063	008068
008	064	008066
008	065	008065
008	066	008062
008	067	008065
008	068	008063
008	069	008064
008	070	008060
008	071	008064
008	072	008063
008	073	008065
008	074	008066
008	075	008062
008	076	008059
008	077	008065
008	078	008062
008	079	008064
008	080	008065
008	081	008062
008	082	008062
008	083	008064
008	084	008070
008	085	008065
008	086	008063
008	087	008065
008	088	008063
008	089	008061
008	090	008062
008	091	008061
008	092	008059
008	093	008065
008	094	008064
008	095	008061
008	096	008062
008	097	008061
008	098	008061
008	099	008062
008	100	008062
008	101	008062
008	102	008063
008	103	008061
008	104	008061
008	105	008062
008	106	008064
008	107	008061
008	108	008060
008	109	008062
008	110	008060
008	111	008062
008	112	008061
008	113	008060
008	114	008063
008	115	008061
008	116	008065
008	117	008062
008	118	008064
008	119	008062
008	120	008058
008	121	008063
008	122	008062
008	123	008061
008	124	008064
008	125	008062
008	126	008060
008	127	008064
008	128	008059
008	129	008060
008	130	008063
008	131	008060
008	132	008061
008	133	008066
008	134	008062
008	135	008063
008	136	008060
008	137	008064
008	138	008061
008	139	008062
008	140	008066
008	141	008065
008	142	008065
008	143	008065
008	144	008061
008	145	008064
008	146	008061
008	147	008061
008	148	008068
008	149	008067
008	150	008060
008	151	008065
008	152	008066
008	153	008061
008	154	008066
008	155	008065
008	156	008066
008	157	008066
008	158	008061
008	159	008066
009	000	008072
009	001	008067
009	002	008073
009	003	008068
009	004	008071
009	005	008071
009	006	008068
009	007	008069
009	008	008072
009	009	008071
009	010	008069
009	011	008068
009	012	008074
009	013	008072
009	014	008068
009	015	008072
009	016	008067
009	017	008070
009	018	008066
009	019	008067
009	020	008066
009	021	008063
009	022	008066
009	023	008064
009	024	008062
009	025	008063
009	026	008068
009	027	008063
009	028	008067
009	029	008065
009	030	008063
009	031	008065
009	032	008066
009	033	008065
009	034	008066
009	035	008067
009	036	008062
009	037	008066
009	038	008065
009	039	008067
009	040	008065
009	041	008064
009	042	008065
009	043	008067
009	044	008065
009	045	008062
009	046	008067
009	047	008064
009	048	008063
009	049	008064
009	050	008063
009	051	008066
009	052	008067
009	053	008068
009	054	008068
009	055	008062
009	056	008063
009	057	008065
009	058	008066
009	059	008071
009	060	008065
009	061	008065
009	062	008062
009	063	008067
009	064	008066
009	065	008065
009	066	008063
009	067	008066
009	068	008063
009	069	008064
009	070	008064
009	071	008063
009	072	008067
009	073	008068
009	074	008063
009	075	008061
009	076	008064
009	077	008065
009	078	008061
009	079	008062
009	080	008062
009	081	008061
009	082	008061
009	083	008061
009	084	008065
009	085	008065
009	086	008060
009	087	008061
009	088	008061
009	089	008063
009	090	008062
009	091	008058
009	092	008063
009	093	008063
009	094	008062
009	095	008060
009	096	008062
009	097	008059
009	098	008062
009	099	008065
009	100	008064
009	101	008063
009	102	008062
009	103	008062
009	104	008060
009	105	008060
009	106	008060
009	107	008058
009	108	008059
009	109	008061
009	110	008061
009	111	008057
009	112	008062
009	113	008061
009	114	008060
009	115	008060
009	116	008063
009	117	008059
009	118	008060
009	119	008062
009	120	008060
009	121	008060
009	122	008060
009	123	008062
009	124	008057
009	125	008061
009	126	008062
009	127	008058
009	128	008062
009	129	008057
009	130	008062
009	131	008061
009	132	008061
009	133	008063
009	134	008059
009	135	008061
009	136	008061
009	137	008061
009	138	008060
009	139	008065
009	140	008063
009	141	008065
009	142	008062
009	143	008066
009	144	008057
009	145	008063
009	146	008065
009	147	008062
009	148	008063
009	149	008062
009	150	008067
009	151	008065
009	152	008066
009	153	008065
009	154	008065
009	155	008069
009	156	008068
009	157	008066
009	158	008065
009	159	008069
010	000	008073
010	001	008066
010	002	008068
010	003	008072
010	004	008067
010	005	008071
010	006	008069
010	007	008066
010	008	008071
010	009	008069
010	010	008067
010	011	008067
010	012	008070
010	013	008071
010	014	008071
010	015	008071
010	016	008069
010	017	008069
010	018	008063
010	019	008070
010	020	008064
010	021	008066
010	022	008068
010	023	008066
010	024	008064
010	025	008064
010	026	008062
010	027	008064
010	028	008066
010	029	008064
010	030	008062
010	031	008063
010	032	008066
010	033	008066
010	034	008065
010	035	008065
010	036	008064
010	037	008065
010	038	008064
010	039	008066
010	040	008063
010	041	008061
010	042	008063
010	043	008066
010	044	008060
010	045	008066
010	046	008065
010	047	008063
010	048	008063
010	049	008062
010	050	008063
010	051	008065
010	052	008066
010	053	008063
010	054	008066
010	055	008065
010	056	008064
010	057	008065
010	058	008060
010	059	008065
010	060	008065
010	061	008063
010	062	008062
010	063	008067
010	064	008066
010	065	008065
010	066	008067
010	067	008062
010	068	008062
010	069	008067
010	070	008062
010	071	008063
010	072	008065
010	073	008067
010	074	008065
010	075	008060
010	076	008062
010	077	008062
010	078	008063
010	079	008060
010	080	008063
010	081	008064
010	082	008063
010	083	008065
010	084	008068
010	085	008061
010	086	008063
010	087	008064
010	088	008062
010	089	008059
010	090	008061
010	091	008061
010	092	008060
010	093	008062
010	094	008065
010	095	008063
010	096	008062
010	097	008064
010	098	008062
010	099	008064
010	100	008063
010	101	008062
010	102	008059
010	103	008062
010	104	008061
010	105	008062
010	106	008060
010	107	008060
010	108	008060
010	109	008061
010	110	008063
010	111	008059
010	112	008060
010	113	008058
010	114	008058
010	115	008064
010	116	008063
010	117	008062
010	118	008061
010	119	008059
010	120	008058
010	121	008061
010	122	008060
010	123	008059
010	124	008059
010	125	008059
010	126	008059
010	127	008060
010	128	008056
010	129	008056
010	130	008065
010	131	008061
010	132	008061
010	133	008061
010	134	008061
010	135	008062
010	136	008062
010	137	008058
010	138	008066
010	139	008065
010	140	008063
010	141	008061
010	142	008063
010	143	008062
010	144	008060
010	145	008062
010	146	008063
010	147	008063
010	148	008058
010	149	008063
010	150	008062
010	151	008064
010	152	008068
010	153	008065
010	154	008068
010	155	008069
010	156	008065
010	157	008066
010	158	008064
010	159	008071
011	000	008079
011	001	008071
011	002	008073
011	003	008070
011	004	008070
011	005	008067
011	006	008071
011	007	008069
011	008	008069
011	009	008070
011	010	008069
011	011	008069
011	012	008069
011	013	008068
011	014	008069
011	015	008073
011	016	008064
011	017	008065
011	018	008066
011	019	008066
011	020	008066
011	021	008063
011	022	008068
011	023	008064
011	024	008066
011	025	008064
011	026	008063
011	027	008063
011	028	008066
011	029	008064
011	030	008062
011	031	008067
011	032	008065
011	033	008063
011	034	008065
011	035	008067
011	036	008063
011	037	008064
011	038	008064
011	039	008068
011	040	008061
011	041	008062
011	042	008064
011	043	008064
011	044	008061
011	045	008065
011	046	008066
011	047	008068
011	048	008062
011	049	008065
011	050	008066
011	051	008067
011	052	008061
011	053	008062
011	054	008067
011	055	008061
011	056	008066
011	057	008063
011	058	008063
011	059	008064
011	060	008066
011	061	008064
011	062	008064
011	063	008066
011	064	008066
011	065	008066
011	066	008062
011	067	008063
011	068	008060
011	069	008066
011	070	008058
011	071	008063
011	072	008063
011	073	008068
011	074	008065
011	075	008067
011	076	008064
011	077	008060
011	078	008064
011	079	008060
011	080	008064
011	081	008060
011	082	008060
011	083	008067
011	084	008068
011	085	008062
011	086	008063
011	087	008064
011	088	008062
011	089	008061
011	090	008060
011	091	008062
011	092	008059
011	093	008061
011	094	008061
011	095	008064
011	096	008061
011	097	008064
011	098	008059
011	099	008059
011	100	008059
011	101	008065
011	102	008059
011	103	008063
011	104	008061
011	105	008063
011	106	008060
011	107	008058
011	108	008057
011	109	008060
011	110	008062
011	111	008063
011	112	008059
011	113	008061
011	114	008060
011	115	008062
011	116	008066
011	117	008065
011	118	008063
011	119	008060
011	120	008059
011	121	008062
011	122	008061
011	123	008063
011	124	008062
011	125	008062
011	126	008059
011	127	008060
011	128	008059
011	129	008058
011	130	008064
011	131	008062
011	132	008063
011	133	008061
011	134	008065
011	135	008063
011	136	008058
011	137	008062
011	138	008065
011	139	008061
011	140	008066
011	141	008064
011	142	008064
011	143	008062
011	144	008060
011	145	008065
011	146	008064
011	147	008059
011	148	008061
011	149	008064
011	150	008066
011	151	008062
011	152	008066
011	153	008067
011	154	008068
011	155	008066
011	156	008066
011	157	008067
011	158	008069
011	159	008068
